,CustomerID,Year_Month,Amount
1474,14049,2011-01-01,1031.83
1475,16672,2011-05-01,1031.6
1476,13235,2011-05-01,1031.07
1477,16745,2011-05-01,1029.51
1478,14796,2010-12-01,1028.82
1479,13975,2011-11-01,1028.57
1480,15333,2011-05-01,1028.56
1481,13941,2011-09-01,1028.04
1482,17337,2011-02-01,1026.72
1483,13421,2011-10-01,1026.04
1484,14432,2011-10-01,1025.51
1485,15513,2011-06-01,1025.3400000000001
1486,13881,2011-02-01,1025.34
1487,18118,2011-03-01,1025.19
1488,13941,2011-02-01,1023.84
1489,16672,2011-09-01,1023.6
1490,12682,2011-07-01,1023.46
1491,16764,2011-11-01,1023.02
1492,15491,2011-04-01,1022.45
1493,16814,2011-05-01,1020.82
1494,15078,2011-02-01,1020.2900000000001
1495,18172,2011-08-01,1019.44
1496,15382,2011-02-01,1019.42
1497,17675,2010-12-01,1019.12
1498,15194,2011-09-01,1018.69
1499,13985,2011-09-01,1018.22
1500,15955,2011-08-01,1018.03
1501,17841,2011-02-01,1017.74
1502,12514,2011-03-01,1017.68
1503,13854,2011-05-01,1017.12
1504,16523,2011-05-01,1016.3000000000001
1505,17088,2011-03-01,1015.83
1506,15498,2011-08-01,1015.66
1507,13458,2011-04-01,1015.14
1508,13918,2011-10-01,1014.64
1509,17416,2011-11-01,1014.61
1510,18055,2011-10-01,1014.5500000000001
1511,12683,2011-05-01,1014.27
1512,16779,2011-01-01,1014.0
1513,15270,2011-02-01,1013.5
1514,12739,2011-09-01,1013.04
1515,17197,2011-11-01,1013.01
1516,12633,2011-02-01,1012.82
1517,13815,2011-01-01,1012.01
1518,15152,2011-08-01,1011.87
1519,12431,2011-10-01,1011.44
1520,12867,2011-11-01,1011.08
1521,13854,2011-02-01,1009.81
1522,12668,2011-01-01,1009.8
1523,15034,2011-11-01,1009.75
1524,13505,2011-04-01,1009.69
1525,13536,2011-12-01,1009.0
1526,15640,2011-06-01,1008.61
1527,14056,2011-11-01,1008.45
1528,13090,2010-12-01,1008.4
1529,13969,2011-08-01,1008.15
1530,14001,2011-04-01,1007.9
1531,16360,2011-10-01,1007.05
1532,17004,2011-09-01,1006.4
1533,13742,2011-06-01,1006.24
1534,12635,2011-09-01,1005.54
1535,14245,2011-03-01,1005.1
1536,14088,2011-08-01,1004.88
1537,14709,2011-08-01,1004.5
1538,13756,2010-12-01,1004.4000000000001
1539,14856,2011-10-01,1003.27
1540,12446,2011-10-01,1002.3100000000001
1541,15249,2011-03-01,1001.82
1542,12682,2011-02-01,1001.74
1543,12377,2010-12-01,1001.52
1544,17426,2011-09-01,1001.36
1545,17213,2011-10-01,1001.22
1546,12481,2011-06-01,1001.21
1547,15125,2011-08-01,1000.88
1548,15023,2011-10-01,1000.8000000000001
1549,16656,2011-08-01,1000.64
1550,13414,2011-07-01,1000.5
1551,14056,2011-07-01,1000.11
1552,17768,2011-11-01,1000.0
1553,17203,2011-11-01,998.96
1554,12705,2011-07-01,998.4200000000001
1555,13097,2011-06-01,997.6
1556,15641,2011-03-01,997.01
1557,14525,2011-11-01,996.62
1558,14673,2011-11-01,996.14
1559,17083,2011-02-01,996.02
1560,14639,2011-10-01,995.26
1561,13458,2011-10-01,994.22
1562,13263,2011-04-01,994.12
1563,17428,2011-01-01,993.84
1564,13654,2011-10-01,993.0600000000001
1565,15034,2011-04-01,991.72
1566,13735,2011-10-01,991.56
1567,13148,2011-07-01,991.54
1568,17669,2011-04-01,991.5
1569,15298,2011-07-01,990.0
1570,15555,2010-12-01,989.82
1571,17386,2011-12-01,989.08
1572,16839,2011-08-01,989.05
1573,18229,2011-09-01,988.8
1574,16553,2011-06-01,988.64
1575,13186,2011-08-01,988.34
1576,14482,2011-11-01,988.22
1577,17567,2011-10-01,988.03
1578,16533,2011-10-01,987.86
1579,13141,2011-09-01,987.72
1580,13373,2011-03-01,987.7
1581,15288,2011-03-01,986.75
1582,14527,2011-10-01,986.27
1583,18102,2011-08-01,985.92
1584,17593,2011-09-01,985.62
1585,16525,2011-07-01,985.36
1586,13471,2011-12-01,985.1800000000001
1587,14291,2011-03-01,984.88
1588,12705,2011-05-01,984.85
1589,14849,2011-06-01,984.74
1590,17581,2011-12-01,984.68
1591,14626,2011-08-01,984.39
1592,12681,2011-05-01,984.02
1593,18226,2011-07-01,983.89
1594,14226,2011-03-01,983.3
1595,15291,2011-11-01,983.28
1596,12906,2011-11-01,983.22
1597,12657,2011-11-01,982.24
1598,14258,2011-03-01,982.08
1599,12779,2011-11-01,981.95
1600,15640,2011-02-01,981.9
1601,12865,2011-08-01,981.38
1602,18272,2011-04-01,980.54
1603,13883,2011-03-01,980.41
1604,17819,2010-12-01,980.1199999999999
1605,16083,2011-08-01,979.64
1606,13015,2011-04-01,979.37
1607,14290,2011-10-01,979.02
1608,13523,2011-11-01,978.84
1609,12471,2011-07-01,978.26
1610,14920,2011-05-01,977.77
1611,14944,2011-11-01,977.74
1612,15498,2010-12-01,976.72
1613,14016,2011-07-01,976.58
1614,14680,2011-06-01,976.25
1615,16440,2011-12-01,975.43
1616,14031,2011-04-01,975.4200000000001
1617,14432,2011-11-01,975.25
1618,18194,2011-09-01,973.8399999999999
1619,13895,2011-10-01,973.81
1620,13396,2011-11-01,973.72
1621,12766,2011-02-01,973.6500000000001
1622,17100,2011-11-01,971.74
1623,14907,2011-07-01,971.13
1624,15497,2011-01-01,970.6
1625,15228,2011-08-01,970.58
1626,14291,2011-10-01,970.02
1627,14461,2011-06-01,969.99
1628,15673,2011-01-01,969.95
1629,13802,2011-02-01,969.74
1630,17675,2011-01-01,969.36
1631,18055,2011-05-01,968.5
1632,16007,2011-10-01,968.49
1633,12705,2011-10-01,968.45
1634,13090,2011-07-01,968.4
1635,12714,2011-02-01,968.3
1636,13319,2011-07-01,967.4300000000001
1637,12625,2011-05-01,967.2
1638,12550,2011-09-01,964.83
1639,14159,2011-09-01,963.46
1640,17173,2011-10-01,963.0600000000001
1641,15410,2011-05-01,962.09
1642,13814,2011-09-01,961.58
1643,13631,2011-06-01,960.72
1644,14907,2010-12-01,960.69
1645,14329,2011-06-01,960.08
1646,16308,2011-11-01,960.0
1647,12621,2011-03-01,960.0
1648,13317,2011-10-01,959.7
1649,14056,2011-03-01,959.46
1650,15547,2011-09-01,959.0600000000001
1651,13263,2011-05-01,958.48
1652,18192,2011-09-01,957.97
1653,15838,2010-12-01,957.5
1654,16875,2011-10-01,957.33
1655,13340,2011-08-01,957.24
1656,16779,2011-12-01,957.0600000000001
1657,17389,2011-05-01,956.46
1658,16161,2011-11-01,956.17
1659,13102,2011-07-01,956.1
1660,17428,2011-03-01,955.2199999999999
1661,17244,2011-10-01,954.9
1662,13492,2011-07-01,954.54
1663,16033,2011-09-01,954.51
1664,17997,2011-07-01,954.1899999999999
1665,16126,2011-06-01,952.65
1666,14132,2011-11-01,951.16
1667,16934,2011-10-01,950.9300000000001
1668,15485,2010-12-01,950.09
1669,15111,2011-10-01,949.3000000000001
1670,12822,2011-09-01,948.88
1671,17044,2011-11-01,948.48
1672,17086,2011-11-01,948.34
1673,12431,2011-05-01,947.25
1674,14135,2010-12-01,947.0500000000001
1675,17338,2011-08-01,946.74
1676,13854,2011-04-01,946.04
1677,15150,2011-11-01,945.98
1678,13849,2011-10-01,944.37
1679,15505,2011-07-01,944.1600000000001
1680,14261,2011-09-01,943.75
1681,13224,2011-10-01,943.69
1682,15046,2011-08-01,943.07
1683,15549,2011-01-01,942.1
1684,13471,2011-10-01,941.67
1685,16003,2011-11-01,941.47
1686,14866,2011-08-01,940.8
1687,15576,2011-11-01,940.6700000000001
1688,12456,2011-03-01,940.1700000000001
1689,14739,2011-09-01,939.96
1690,14401,2011-08-01,938.9599999999999
1691,15237,2011-04-01,938.9200000000001
1692,15704,2011-05-01,938.85
1693,12370,2011-03-01,938.39
1694,17416,2011-06-01,937.74
1695,13263,2011-10-01,937.66
1696,17017,2011-06-01,937.4599999999999
1697,17571,2011-10-01,937.31
1698,16133,2011-12-01,937.12
1699,13791,2011-06-01,937.0
1700,12444,2011-11-01,936.64
1701,12766,2011-07-01,936.48
1702,14606,2011-06-01,936.28
1703,17243,2011-12-01,935.58
1704,17838,2010-12-01,935.5600000000001
1705,17193,2011-10-01,935.1600000000001
1706,13735,2011-04-01,935.15
1707,14388,2011-11-01,935.07
1708,16919,2011-04-01,935.05
1709,15826,2011-10-01,934.3100000000001
1710,16985,2010-12-01,933.3199999999999
1711,13658,2011-05-01,933.3
1712,14808,2011-06-01,932.41
1713,14844,2011-10-01,932.13
1714,15755,2011-09-01,931.91
1715,13883,2011-11-01,931.7
1716,17690,2011-06-01,931.63
1717,18133,2011-05-01,931.4999999999999
1718,17857,2011-06-01,931.44
1719,13458,2011-06-01,931.24
1720,14315,2011-10-01,930.98
1721,15502,2010-12-01,929.4
1722,15845,2011-02-01,929.22
1723,14868,2011-11-01,928.73
1724,15785,2011-02-01,928.58
1725,17730,2011-06-01,928.22
1726,17386,2011-08-01,928.08
1727,17667,2011-02-01,928.05
1728,13804,2011-09-01,927.87
1729,17656,2011-08-01,927.65
1730,16871,2011-03-01,927.3100000000001
1731,13854,2011-03-01,927.18
1732,15801,2011-10-01,926.73
1733,14057,2010-12-01,925.92
1734,16746,2011-11-01,925.89
1735,14895,2011-12-01,925.62
1736,14527,2010-12-01,925.49
1737,12957,2011-09-01,925.4300000000001
1738,14045,2011-01-01,925.3499999999999
1739,17049,2011-03-01,924.5400000000001
1740,16033,2011-05-01,924.4200000000001
1741,15465,2011-02-01,924.2099999999999
1742,14842,2011-10-01,923.17
1743,15654,2011-11-01,922.53
1744,13934,2011-03-01,922.1
1745,17377,2011-11-01,921.42
1746,13136,2011-09-01,921.4
1747,14961,2011-02-01,920.33
1748,14841,2011-10-01,920.19
1749,12652,2011-01-01,919.98
1750,16474,2011-10-01,919.83
1751,12727,2011-02-01,919.66
1752,13075,2011-08-01,919.61
1753,15998,2011-03-01,918.83
1754,13755,2011-10-01,918.3100000000001
1755,15615,2011-05-01,918.26
1756,12417,2011-08-01,918.25
1757,16592,2011-12-01,918.1600000000001
1758,14015,2011-10-01,917.34
1759,13148,2011-11-01,917.25
1760,12684,2011-05-01,917.1
1761,17428,2011-11-01,916.98
1762,13115,2011-10-01,916.67
1763,17528,2011-11-01,916.26
1764,12456,2011-10-01,915.64
1765,12678,2011-07-01,915.46
1766,16216,2011-03-01,914.9300000000001
1767,14442,2011-05-01,914.24
1768,14040,2011-01-01,914.05
1769,14808,2011-07-01,913.9
1770,17364,2011-05-01,913.61
1771,14031,2011-06-01,913.36
1772,14367,2011-11-01,913.31
1773,15061,2011-08-01,913.3
1774,12597,2011-06-01,912.66
1775,13722,2011-07-01,911.94
1776,12407,2011-07-01,911.4
1777,18202,2011-05-01,911.26
1778,16626,2011-06-01,911.14
1779,13468,2010-12-01,911.0
1780,16187,2011-06-01,910.98
1781,17188,2011-01-01,910.8
1782,17722,2010-12-01,910.14
1783,13689,2011-10-01,910.0
1784,14367,2011-05-01,909.69
1785,14163,2011-07-01,909.6
1786,13949,2011-09-01,909.26
1787,17416,2011-08-01,908.74
1788,13908,2011-09-01,907.94
1789,13134,2011-09-01,907.84
1790,13668,2011-11-01,906.76
1791,13505,2011-05-01,906.4
1792,14110,2011-09-01,905.99
1793,14606,2011-04-01,905.53
1794,12429,2011-11-01,905.52
1795,15480,2011-08-01,905.5
1796,14051,2011-03-01,905.1
1797,15228,2011-02-01,904.85
1798,14110,2011-03-01,904.26
1799,13122,2011-04-01,903.67
1800,12909,2011-03-01,903.45
1801,13198,2011-04-01,903.01
1802,14921,2011-05-01,903.01
1803,15290,2011-08-01,902.72
1804,14544,2011-11-01,902.53
1805,12388,2011-07-01,902.09
1806,14211,2011-10-01,902.01
1807,12989,2011-02-01,901.6
1808,16133,2011-10-01,901.25
1809,16746,2011-09-01,900.77
1810,14004,2011-02-01,900.02
1811,14709,2011-09-01,899.6
1812,15985,2011-04-01,899.58
1813,18093,2011-08-01,899.36
1814,15416,2011-04-01,899.19
1815,14062,2011-07-01,898.44
1816,15114,2011-09-01,898.27
1817,12748,2011-08-01,898.24
1818,15676,2011-03-01,897.8
1819,16186,2011-10-01,897.61
1820,17613,2011-02-01,897.51
1821,14418,2011-12-01,897.35
1822,15067,2011-09-01,896.71
1823,13989,2011-04-01,896.6700000000001
1824,16107,2011-11-01,896.6400000000001
1825,14180,2010-12-01,896.25
1826,17690,2011-01-01,895.5
1827,12705,2011-11-01,894.7
1828,18245,2011-12-01,894.25
1829,17428,2010-12-01,893.95
1830,17735,2011-12-01,893.6
1831,15066,2011-10-01,893.59
1832,13758,2011-05-01,893.37
1833,14525,2011-08-01,893.2
1834,13744,2011-02-01,893.16
1835,12348,2010-12-01,892.8
1836,12980,2011-05-01,892.62
1837,12772,2011-10-01,892.47
1838,18259,2011-09-01,891.9000000000001
1839,12567,2011-09-01,891.8199999999999
1840,15694,2011-11-01,891.6800000000001
1841,16779,2011-09-01,891.5500000000001
1842,14415,2011-10-01,891.47
1843,12394,2011-10-01,891.4
1844,16126,2011-02-01,891.35
1845,17350,2011-10-01,891.09
1846,14145,2011-10-01,891.0
1847,15255,2011-10-01,890.85
1848,12438,2011-07-01,890.0699999999999
1849,12664,2011-12-01,890.0
1850,14418,2011-11-01,889.46
1851,15484,2011-11-01,889.38
1852,13018,2011-09-01,889.32
1853,12980,2010-12-01,889.32
1854,17829,2011-02-01,889.24
1855,13327,2011-11-01,889.02
1856,17139,2011-06-01,888.97
1857,16347,2011-11-01,887.65
1858,13344,2011-10-01,887.57
1859,18231,2011-04-01,887.5
1860,16746,2011-07-01,887.48
1861,15727,2011-08-01,887.47
1862,18073,2011-07-01,887.46
1863,18167,2011-11-01,886.3800000000001
1864,13767,2011-12-01,885.98
1865,15513,2011-11-01,885.8000000000001
1866,13435,2011-09-01,884.9
1867,18092,2011-04-01,884.4
1868,14175,2011-06-01,883.41
1869,16655,2011-11-01,883.32
1870,16660,2011-11-01,883.29
1871,12668,2011-11-01,882.6800000000001
1872,12471,2011-05-01,881.1999999999999
1873,13078,2010-12-01,881.16
1874,12540,2010-12-01,881.01
1875,12619,2011-11-01,880.86
1876,15076,2011-06-01,880.85
1877,15505,2011-10-01,880.58
1878,16558,2010-12-01,880.5500000000001
1879,17865,2011-10-01,880.5
1880,17315,2011-08-01,879.8199999999999
1881,14390,2011-10-01,879.8
1882,14963,2011-11-01,879.45
1883,15955,2011-10-01,879.29
1884,12709,2011-11-01,879.1
1885,12444,2011-10-01,879.01
1886,13488,2011-10-01,878.98
1887,12484,2011-11-01,878.57
1888,13115,2011-06-01,878.55
1889,12471,2011-03-01,878.3199999999999
1890,13097,2011-03-01,878.02
1891,17365,2011-10-01,877.71
1892,15078,2011-09-01,877.5600000000001
1893,16191,2011-01-01,877.12
1894,14415,2010-12-01,875.18
1895,14844,2011-04-01,874.5500000000001
1896,16376,2011-11-01,874.25
1897,13082,2011-04-01,874.24
1898,14060,2010-12-01,874.04
1899,12481,2011-05-01,873.78
1900,15804,2011-09-01,873.39
1901,14895,2011-08-01,872.9200000000001
1902,16168,2011-11-01,872.56
1903,15694,2011-12-01,871.6800000000001
1904,13771,2011-04-01,871.6
1905,12847,2011-11-01,871.54
1906,17735,2011-09-01,871.25
1907,14299,2011-08-01,871.2
1908,12643,2011-01-01,871.1999999999999
1909,17353,2011-07-01,870.0
1910,17353,2011-08-01,870.0
1911,15416,2011-07-01,869.9
1912,13979,2011-09-01,869.87
1913,13055,2011-09-01,869.55
1914,17649,2011-07-01,868.49
1915,17090,2011-09-01,868.46
1916,12583,2011-09-01,868.03
1917,13157,2011-10-01,868.02
1918,15465,2010-12-01,867.85
1919,12963,2011-11-01,867.0500000000001
1920,15044,2011-11-01,866.97
1921,14040,2011-10-01,866.61
1922,17340,2011-09-01,865.85
1923,13495,2010-12-01,865.4300000000001
1924,15498,2011-12-01,864.9399999999999
1925,14135,2011-01-01,864.86
1926,17770,2011-03-01,864.77
1927,12490,2011-01-01,864.22
1928,17653,2011-11-01,864.22
1929,15088,2011-10-01,864.19
1930,18055,2011-12-01,863.77
1931,15998,2010-12-01,863.39
1932,15159,2011-04-01,863.2
1933,17828,2011-06-01,863.16
1934,16497,2011-05-01,863.02
1935,16570,2011-11-01,862.9
1936,17865,2011-05-01,862.89
1937,14937,2011-10-01,862.3199999999999
1938,15073,2011-06-01,861.96
1939,17768,2011-12-01,861.85
1940,14110,2011-08-01,860.98
1941,15078,2011-11-01,860.6600000000001
1942,16912,2011-10-01,860.57
1943,13339,2011-05-01,860.12
1944,13784,2011-06-01,859.9200000000001
1945,13931,2011-09-01,859.32
1946,12749,2011-05-01,859.1
1947,17504,2011-03-01,859.01
1948,12449,2011-06-01,858.9300000000001
1949,17389,2011-06-01,858.88
1950,12507,2011-07-01,858.65
1951,13319,2011-10-01,858.11
1952,12705,2010-12-01,858.0
1953,16989,2011-07-01,857.7
1954,16713,2011-02-01,857.58
1955,14667,2011-06-01,857.02
1956,15701,2011-08-01,857.0
1957,14493,2011-11-01,856.82
1958,13692,2011-04-01,856.63
1959,16440,2011-11-01,856.41
1960,15005,2011-11-01,856.39
1961,13520,2011-07-01,856.0
1962,17819,2011-02-01,855.9999999999999
1963,14730,2011-10-01,855.92
1964,12583,2010-12-01,855.86
1965,16523,2011-12-01,855.62
1966,17243,2010-12-01,855.0500000000001
1967,13632,2011-10-01,854.53
1968,17231,2011-11-01,854.53
1969,14180,2011-03-01,854.3
1970,12840,2011-04-01,854.0699999999999
1971,14535,2011-04-01,853.97
1972,13431,2011-09-01,853.68
1973,16191,2011-11-01,853.6
1974,18173,2011-03-01,853.48
1975,16558,2011-03-01,853.04
1976,17593,2011-06-01,852.84
1977,17700,2011-11-01,852.8100000000001
1978,18087,2011-09-01,852.8
1979,16320,2011-05-01,852.68
1980,16070,2011-11-01,852.15
1981,15039,2011-07-01,851.65
1982,13159,2011-08-01,851.59
1983,13644,2011-08-01,851.09
1984,12567,2011-08-01,851.06
1985,14735,2011-09-01,850.94
1986,14235,2011-03-01,850.3100000000001
1987,16701,2011-10-01,849.4399999999999
1988,15615,2011-04-01,848.92
1989,15394,2011-05-01,848.78
1990,12713,2011-12-01,848.55
1991,15067,2011-03-01,848.05
1992,12916,2011-01-01,847.85
1993,14159,2011-11-01,847.8199999999999
1994,17735,2011-02-01,847.38
1995,15694,2010-12-01,847.3299999999999
1996,16222,2011-01-01,846.72
1997,12836,2011-02-01,846.69
1998,16923,2011-06-01,846.5
1999,16553,2011-03-01,846.5
2000,13756,2011-12-01,846.4000000000001
2001,13261,2011-02-01,845.1
2002,12720,2011-11-01,845.1
2003,17059,2011-11-01,844.94
2004,14918,2011-08-01,844.73
2005,15544,2011-02-01,844.58
2006,16079,2011-11-01,843.78
2007,17861,2011-07-01,843.59
2008,17377,2011-10-01,843.23
2009,17819,2011-05-01,843.0600000000001
2010,17213,2011-07-01,843.0600000000001
2011,15034,2010-12-01,842.9
2012,12705,2011-09-01,842.62
2013,16108,2011-09-01,842.5
2014,14669,2011-01-01,842.45
2015,18080,2011-04-01,841.4999999999999
2016,17050,2011-03-01,841.37
2017,15856,2011-07-01,841.3
2018,14387,2011-11-01,840.82
2019,16265,2010-12-01,840.81
2020,16316,2011-03-01,840.75
2021,16839,2011-12-01,840.48
2022,13500,2011-11-01,840.37
2023,15416,2011-10-01,839.99
2024,16102,2011-08-01,839.76
2025,13078,2011-12-01,839.08
2026,13758,2011-11-01,839.03
2027,12980,2011-03-01,838.8000000000001
2028,12980,2011-07-01,838.8000000000001
2029,16161,2011-09-01,837.9300000000001
2030,12408,2011-03-01,837.59
2031,15159,2011-01-01,837.14
2032,17811,2011-10-01,836.8
2033,15832,2011-03-01,836.79
2034,14267,2011-03-01,836.36
2035,14700,2011-06-01,836.05
2036,13435,2011-11-01,835.97
2037,16686,2011-08-01,835.95
2038,14796,2011-09-01,835.95
2039,12757,2011-07-01,835.65
2040,13097,2011-09-01,835.57
2041,13534,2011-10-01,835.15
2042,12682,2011-01-01,835.11
2043,17340,2011-04-01,834.6800000000001
2044,15146,2011-02-01,834.22
2045,13993,2011-10-01,834.05
2046,16019,2011-10-01,833.99
2047,17722,2011-01-01,833.44
2048,13014,2011-03-01,833.18
2049,15005,2011-06-01,833.0
2050,15187,2011-12-01,832.48
2051,12481,2011-03-01,832.34
2052,13090,2011-06-01,832.02
2053,16688,2011-10-01,831.52
2054,17865,2011-07-01,831.34
2055,15358,2011-12-01,830.06
2056,17723,2011-07-01,830.0000000000001
2057,12362,2011-09-01,829.99
2058,13448,2010-12-01,829.5400000000001
2059,15653,2011-09-01,829.4399999999999
2060,17581,2011-03-01,829.25
2061,15187,2011-09-01,829.02
2062,16717,2011-06-01,828.91
2063,16985,2011-03-01,828.9
2064,14934,2011-03-01,828.84
2065,14195,2011-04-01,828.4
2066,17311,2011-09-01,828.39
2067,17920,2011-11-01,827.33
2068,16303,2011-01-01,827.1800000000001
2069,15498,2011-05-01,826.85
2070,14502,2011-11-01,826.71
2071,16494,2011-02-01,826.53
2072,13576,2011-09-01,826.1700000000001
2073,16094,2011-11-01,826.13
2074,12388,2011-09-01,825.9200000000001
2075,12472,2011-01-01,825.36
2076,16242,2011-10-01,825.29
2077,14110,2011-10-01,825.0600000000001
2078,13421,2011-02-01,825.04
2079,16182,2011-02-01,825.0
2080,15814,2011-11-01,824.38
2081,15078,2011-12-01,823.08
2082,17481,2011-11-01,822.5600000000001
2083,12613,2011-03-01,821.66
2084,15527,2011-11-01,821.44
2085,14701,2011-03-01,821.23
2086,13893,2011-02-01,821.1
2087,13629,2011-09-01,821.0
2088,13629,2011-05-01,821.0
2089,14102,2011-11-01,820.68
2090,13880,2011-09-01,820.26
2091,12627,2011-09-01,819.26
2092,15249,2011-07-01,819.0
2093,17611,2011-01-01,818.88
2094,15078,2010-12-01,818.6500000000001
2095,18204,2011-08-01,817.89
2096,15023,2011-06-01,817.83
2097,12557,2011-03-01,817.5
2098,13265,2011-04-01,817.44
2099,17400,2011-08-01,817.44
2100,15529,2011-09-01,817.04
2101,15150,2011-06-01,816.8199999999999
2102,12480,2011-01-01,816.25
2103,15044,2011-02-01,816.0500000000001
2104,16698,2011-04-01,816.0
2105,13468,2011-04-01,816.0
2106,15673,2011-05-01,815.78
2107,12916,2011-05-01,815.15
2108,17017,2011-09-01,815.04
2109,13308,2011-05-01,814.95
2110,16249,2011-04-01,814.83
2111,17769,2011-10-01,814.76
2112,12626,2011-06-01,814.74
2113,12836,2011-05-01,814.71
2114,14051,2011-02-01,814.3
2115,14849,2011-07-01,813.89
2116,14849,2011-08-01,813.71
2117,14606,2011-07-01,813.38
2118,14004,2011-10-01,813.15
2119,16985,2011-05-01,812.9
2120,13362,2011-02-01,812.7
2121,15194,2011-05-01,812.38
2122,16655,2011-01-01,812.25
2123,15039,2011-11-01,812.18
2124,13870,2011-08-01,812.16
2125,16143,2010-12-01,811.35
2126,13451,2011-08-01,811.01
2127,15159,2011-05-01,810.95
2128,16276,2011-06-01,810.6000000000001
2129,14655,2011-05-01,810.56
2130,14305,2011-09-01,810.51
2131,12989,2011-01-01,810.0
2132,14895,2011-06-01,809.98
2133,17716,2011-08-01,809.82
2134,18109,2011-11-01,809.74
2135,16553,2011-05-01,809.26
2136,14031,2011-08-01,809.11
2137,17590,2011-11-01,808.91
2138,14800,2011-05-01,808.51
2139,12842,2011-09-01,808.26
2140,17068,2011-04-01,808.0500000000001
2141,15218,2011-11-01,807.68
2142,14282,2011-05-01,807.6
2143,14004,2011-09-01,807.23
2144,12955,2011-12-01,807.22
2145,13521,2011-12-01,805.77
2146,15249,2011-04-01,805.4
2147,13334,2011-09-01,804.98
2148,12912,2011-12-01,804.24
2149,14239,2011-09-01,803.85
2150,16746,2011-05-01,803.6
2151,13230,2011-04-01,803.28
2152,14112,2011-10-01,803.23
2153,15572,2011-11-01,802.59
2154,16525,2010-12-01,802.44
2155,17696,2011-07-01,802.1800000000001
2156,16160,2011-09-01,801.94
2157,12709,2011-10-01,801.8000000000001
2158,12857,2011-02-01,801.6
2159,13225,2011-10-01,801.08
2160,16258,2011-06-01,801.0
2161,14567,2011-08-01,800.76
2162,16153,2011-10-01,800.69
2163,13198,2011-01-01,800.19
2164,16463,2011-10-01,800.02
2165,14535,2011-08-01,799.94
2166,16722,2010-12-01,799.52
2167,18097,2011-05-01,799.38
2168,16523,2011-07-01,799.25
2169,12971,2011-09-01,799.04
2170,15150,2011-09-01,798.87
2171,13871,2011-03-01,798.85
2172,16713,2011-04-01,798.46
2173,12936,2011-09-01,798.46
2174,14258,2011-04-01,798.4
2175,14606,2011-08-01,797.96
2176,15722,2011-11-01,797.7600000000001
2177,16341,2011-05-01,797.65
2178,12683,2011-12-01,797.48
2179,16549,2011-10-01,797.44
2180,14110,2011-05-01,797.26
2181,13668,2011-05-01,797.02
2182,13285,2011-07-01,796.83
2183,16133,2011-07-01,796.4399999999999
2184,12569,2011-04-01,796.4
2185,16626,2011-03-01,795.75
2186,12704,2011-11-01,795.61
2187,13808,2011-10-01,795.4
2188,13336,2011-09-01,795.12
2189,13458,2011-07-01,794.58
2190,14426,2011-03-01,794.41
2191,12679,2011-03-01,794.06
2192,17596,2011-10-01,794.03
2193,15265,2011-07-01,793.88
2194,12714,2011-05-01,793.62
2195,13408,2011-02-01,793.5
2196,15093,2011-05-01,793.47
2197,12727,2011-06-01,793.08
2198,17738,2011-07-01,791.57
2199,12481,2010-12-01,791.34
2200,14403,2011-04-01,790.7
2201,12681,2011-09-01,790.54
2202,14841,2011-03-01,789.9
2203,16265,2011-11-01,789.9
2204,14221,2011-06-01,789.85
2205,17613,2011-09-01,789.84
2206,17131,2011-09-01,789.77
2207,15630,2011-10-01,789.49
2208,17204,2011-03-01,788.9100000000001
2209,12502,2011-08-01,788.87
2210,14557,2011-09-01,788.38
2211,17092,2011-10-01,788.11
2212,18069,2011-09-01,788.1
2213,13113,2011-06-01,787.86
2214,16456,2010-12-01,787.4
2215,17799,2011-01-01,787.23
2216,13726,2011-11-01,786.98
2217,17857,2011-02-01,786.8399999999999
2218,17581,2010-12-01,786.78
2219,14163,2011-09-01,786.52
2220,15465,2011-11-01,786.4399999999999
2221,16639,2011-11-01,786.36
2222,15704,2011-07-01,786.3000000000001
2223,17716,2011-04-01,786.16
2224,17634,2011-01-01,785.65
2225,14407,2011-07-01,785.43
2226,14849,2011-10-01,785.35
2227,12682,2011-06-01,785.09
2228,17377,2010-12-01,785.08
2229,14229,2011-10-01,785.0699999999999
2230,14101,2011-07-01,785.0
2231,12726,2011-11-01,784.46
2232,15727,2011-04-01,784.45
2233,15426,2011-11-01,784.41
2234,15465,2011-01-01,784.3499999999999
2235,17387,2011-11-01,784.11
2236,16054,2011-07-01,783.9
2237,13015,2011-05-01,783.67
2238,16904,2011-06-01,783.47
2239,14307,2010-12-01,783.11
2240,14525,2011-06-01,783.07
2241,13113,2011-10-01,782.74
2242,14667,2011-05-01,782.63
2243,14360,2011-10-01,782.59
2244,16700,2011-05-01,781.47
2245,17719,2011-04-01,781.38
2246,14408,2011-08-01,781.19
2247,15601,2011-10-01,781.14
2248,13583,2011-07-01,781.03
2249,13527,2011-08-01,780.78
2250,15218,2011-09-01,780.56
2251,15281,2011-01-01,780.42
2252,17095,2011-11-01,780.1999999999999
2253,12901,2011-12-01,780.0
2254,12901,2011-08-01,780.0
2255,17738,2011-03-01,779.92
2256,17211,2010-12-01,779.71
2257,12735,2011-01-01,779.5699999999999
2258,12653,2011-02-01,779.1
2259,13644,2011-11-01,778.92
2260,13375,2011-09-01,778.65
2261,16279,2011-11-01,778.6
2262,13148,2011-01-01,778.26
2263,15245,2011-07-01,778.12
2264,13629,2011-06-01,778.0
2265,12449,2011-08-01,777.95
